No.,Time,Source,Destination,Protocol,Length,Frame,Time delta from previous displayed frame,Info,,,,,,,,,,,Time 2,Time 1,Delay,delay 2,delay 1,jitter
129,6.943847,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=34770 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.943847,6.943847,0,0,0,0
130,6.943847,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,6.943847,6.943847,0,0,0,0
131,6.943847,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=37506 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.943847,6.943847,0,0,0,0
132,6.943847,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=38874 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.943847,6.943847,0,0.00019,0,0.00019
133,6.943847,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=40242 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,6.944037,6.943847,0.00019,0.013222,0.00019,0.013032
134,6.944037,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.00019,49990  >  443 [ACK] Seq=2190 Ack=41610 Win=66048 Len=0,,,,,,,,,,,6.957259,6.944037,0.013222,7.7E-05,0.013222,-0.013145
135,6.957259,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.013222,443  >  49990 [ACK] Seq=41610 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.957336,6.957259,7.7E-05,0.003314,7.7E-05,0.003237
136,6.957336,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000077,49990  >  443 [ACK] Seq=2190 Ack=42978 Win=64768 Len=0,,,,,,,,,,,6.96065,6.957336,0.003314,0,0.003314,-0.003314
137,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.003314,443  >  49990 [ACK] Seq=42978 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0,0,0
138,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=44346 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0,0,0
139,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=45714 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0,0,0
140,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=47082 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0,0,0
141,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=48450 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0,0,0
142,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=49818 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0,0,0
143,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=51186 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0,0,0
144,6.96065,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,6.96065,6.96065,0,0.00011,0,0.00011
145,6.96065,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=53922 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.96076,6.96065,0.00011,0.000951,0.00011,0.000841
146,6.96076,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.00011,49990  >  443 [ACK] Seq=2190 Ack=55290 Win=66048 Len=0,,,,,,,,,,,6.961711,6.96076,0.000951,0,0.000951,-0.000951
147,6.961711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000951,443  >  49990 [ACK] Seq=55290 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.961711,6.961711,0,6.2E-05,0,6.2E-05
148,6.961711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=56658 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,6.961773,6.961711,6.2E-05,0.015843,6.2E-05,0.015781
149,6.961773,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000062,49990  >  443 [ACK] Seq=2190 Ack=58026 Win=66048 Len=0,,,,,,,,,,,6.977616,6.961773,0.015843,7.7E-05,0.015843,-0.015766
150,6.977616,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.015843,443  >  49990 [ACK] Seq=58026 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.977693,6.977616,7.7E-05,0.000277,7.7E-05,0.0002
151,6.977693,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000077,49990  >  443 [ACK] Seq=2190 Ack=59394 Win=64768 Len=0,,,,,,,,,,,6.97797,6.977693,0.000277,0.006435,0.000277,0.006158
152,6.97797,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000277,443  >  49990 [ACK] Seq=59394 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.97797,0.006435,0,0.006435,-0.006435
153,6.984405,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.006435,443  >  49990 [ACK] Seq=60762 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.984405,0,0,0,0
154,6.984405,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=62130 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.984405,0,0,0,0
155,6.984405,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=63498 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.984405,0,0,0,0
156,6.984405,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=64866 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.984405,0,0,0,0
157,6.984405,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=66234 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.984405,0,0,0,0
158,6.984405,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=67602 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.984405,0,0,0,0
159,6.984405,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,6.984405,6.984405,0,9.6E-05,0,9.6E-05
160,6.984405,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=70338 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.984501,6.984405,9.6E-05,0.001502,9.6E-05,0.001406
161,6.984501,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000096,49990  >  443 [ACK] Seq=2190 Ack=71706 Win=66048 Len=0,,,,,,,,,,,6.986003,6.984501,0.001502,6.5E-05,0.001502,-0.001437
162,6.986003,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001502,443  >  49990 [ACK] Seq=71706 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.986068,6.986003,6.5E-05,0.000327,6.5E-05,0.000262
163,6.986068,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000065,49990  >  443 [ACK] Seq=2190 Ack=73074 Win=64768 Len=0,,,,,,,,,,,6.986395,6.986068,0.000327,0.004719,0.000327,0.004392
164,6.986395,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000327,"443  >  49990 [PSH, ACK] Seq=73074 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,6.991114,6.986395,0.004719,5.8E-05,0.004719,-0.004661
165,6.991114,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.004719,443  >  49990 [ACK] Seq=74442 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.991172,6.991114,5.8E-05,0.00368,5.8E-05,0.003622
166,6.991172,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000058,49990  >  443 [ACK] Seq=2190 Ack=75810 Win=66048 Len=0,,,,,,,,,,,6.994852,6.991172,0.00368,0,0.00368,-0.00368
167,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.00368,"443  >  49990 [PSH, ACK] Seq=75810 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,6.994852,6.994852,0,0,0,0
168,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=77178 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0,0,0
169,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=78546 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0,0,0
170,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=79914 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0,0,0
171,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=81282 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0,0,0
172,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=82650 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0,0,0
173,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=84018 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0,0,0
174,6.994852,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0,0,0
175,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=86754 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994852,6.994852,0,0.000109,0,0.000109
176,6.994852,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=88122 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,6.994961,6.994852,0.000109,0.005145,0.000109,0.005036
177,6.994961,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000109,49990  >  443 [ACK] Seq=2190 Ack=89490 Win=66048 Len=0,,,,,,,,,,,7.000106,6.994961,0.005145,0.000647,0.005145,-0.004498
178,7.000106,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.005145,443  >  49990 [ACK] Seq=89490 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.000753,7.000106,0.000647,0,0.000647,-0.000647
179,7.000753,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000647,443  >  49990 [ACK] Seq=90858 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.000753,7.000753,0,0,0,0
180,7.000753,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=92226 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.000753,7.000753,0,5.3E-05,0,5.3E-05
181,7.000753,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=93594 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.000806,7.000753,5.3E-05,0.018439,5.3E-05,0.018386
182,7.000806,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000053,49990  >  443 [ACK] Seq=2190 Ack=94962 Win=66048 Len=0,,,,,,,,,,,7.019245,7.000806,0.018439,0,0.018439,-0.018439
183,7.019245,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.018439,443  >  49990 [ACK] Seq=94962 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.019245,7.019245,0,0,0,0
184,7.019245,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=96330 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.019245,7.019245,0,8.4E-05,0,8.4E-05
185,7.019245,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=97698 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.019329,7.019245,8.4E-05,0.000374,8.4E-05,0.00029
186,7.019329,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000084,49990  >  443 [ACK] Seq=2190 Ack=99066 Win=66048 Len=0,,,,,,,,,,,7.019703,7.019329,0.000374,0,0.000374,-0.000374
187,7.019703,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000374,443  >  49990 [ACK] Seq=99066 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.019703,7.019703,0,3.8E-05,0,3.8E-05
188,7.019703,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=100434 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.019741,7.019703,3.8E-05,0.002423,3.8E-05,0.002385
189,7.019741,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000038,49990  >  443 [ACK] Seq=2190 Ack=101802 Win=66048 Len=0,,,,,,,,,,,7.022164,7.019741,0.002423,4.9E-05,0.002423,-0.002374
190,7.022164,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0.002423,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.022213,7.022164,4.9E-05,0.00122,4.9E-05,0.001171
191,7.022213,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000049,49990  >  443 [ACK] Seq=2190 Ack=103170 Win=64768 Len=0,,,,,,,,,,,7.023433,7.022213,0.00122,0,0.00122,-0.00122
192,7.023433,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.00122,443  >  49990 [ACK] Seq=103170 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.023433,7.023433,0,0,0,0
193,7.023433,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=104538 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.023433,7.023433,0,0,0,0
194,7.023433,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=105906 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.023433,7.023433,0,0,0,0
195,7.023433,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=107274 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.023433,7.023433,0,0,0,0
196,7.023433,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=108642 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.023433,7.023433,0,9.3E-05,0,9.3E-05
197,7.023433,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=110010 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.023526,7.023433,9.3E-05,0.000446,9.3E-05,0.000353
198,7.023526,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000093,49990  >  443 [ACK] Seq=2190 Ack=111378 Win=66048 Len=0,,,,,,,,,,,7.023972,7.023526,0.000446,0.006559,0.000446,0.006113
199,7.023972,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000446,"443  >  49990 [PSH, ACK] Seq=111378 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.030531,7.023972,0.006559,5.5E-05,0.006559,-0.006504
200,7.030531,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.006559,443  >  49990 [ACK] Seq=112746 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.030586,7.030531,5.5E-05,0.001975,5.5E-05,0.00192
201,7.030586,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000055,49990  >  443 [ACK] Seq=2190 Ack=114114 Win=66048 Len=0,,,,,,,,,,,7.032561,7.030586,0.001975,0,0.001975,-0.001975
202,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001975,443  >  49990 [ACK] Seq=114114 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
203,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=115482 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
204,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=116850 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
205,7.032561,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
206,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=119586 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
207,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=120954 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
208,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=122322 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
209,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=123690 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
210,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=125058 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,0,0,0
211,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=126426 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032561,7.032561,0,9.3E-05,0,9.3E-05
212,7.032561,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=127794 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.032654,7.032561,9.3E-05,0.001387,9.3E-05,0.001294
213,7.032654,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000093,49990  >  443 [ACK] Seq=2190 Ack=129162 Win=66048 Len=0,,,,,,,,,,,7.034041,7.032654,0.001387,0,0.001387,-0.001387
214,7.034041,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001387,443  >  49990 [ACK] Seq=129162 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.034041,7.034041,0,0,0,0
215,7.034041,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=130530 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.034041,7.034041,0,0,0,0
216,7.034041,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=131898 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.034041,7.034041,0,0,0,0
217,7.034041,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=133266 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.034041,7.034041,0,0,0,0
218,7.034041,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.034041,7.034041,0,0,0,0
219,7.034041,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=136002 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.034041,7.034041,0,0,0,0
220,7.034041,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=137370 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.034041,7.034041,0,0.000106,0,0.000106
221,7.034041,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=138738 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.034147,7.034041,0.000106,0.011727,0.000106,0.011621
222,7.034147,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000106,49990  >  443 [ACK] Seq=2190 Ack=140106 Win=66048 Len=0,,,,,,,,,,,7.045874,7.034147,0.011727,6.1E-05,0.011727,-0.011666
223,7.045874,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.011727,443  >  49990 [ACK] Seq=140106 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.045935,7.045874,6.1E-05,0.001175,6.1E-05,0.001114
224,7.045935,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000061,49990  >  443 [ACK] Seq=2190 Ack=141474 Win=64768 Len=0,,,,,,,,,,,7.04711,7.045935,0.001175,0,0.001175,-0.001175
225,7.04711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001175,443  >  49990 [ACK] Seq=141474 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.04711,7.04711,0,0,0,0
226,7.04711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=142842 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.04711,7.04711,0,0,0,0
227,7.04711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=144210 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.04711,7.04711,0,0,0,0
228,7.04711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=145578 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.04711,7.04711,0,0,0,0
229,7.04711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=146946 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.04711,7.04711,0,7E-05,0,7E-05
230,7.04711,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=148314 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.04718,7.04711,7E-05,0.012391,7E-05,0.012321
231,7.04718,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.00007,49990  >  443 [ACK] Seq=2190 Ack=149682 Win=66048 Len=0,,,,,,,,,,,7.059571,7.04718,0.012391,0.001554,0.012391,-0.010837
232,7.059571,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.012391,443  >  49990 [ACK] Seq=149682 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.059571,0.001554,0,0.001554,-0.001554
233,7.061125,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0.001554,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.061125,0,0,0,0
234,7.061125,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=152418 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.061125,0,0,0,0
235,7.061125,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=153786 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.061125,0,0,0,0
236,7.061125,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=155154 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.061125,0,0,0,0
237,7.061125,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=156522 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.061125,0,0,0,0
238,7.061125,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=157890 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.061125,0,0,0,0
239,7.061125,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=159258 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061125,7.061125,0,9.6E-05,0,9.6E-05
240,7.061125,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=160626 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.061221,7.061125,9.6E-05,0.003645,9.6E-05,0.003549
241,7.061221,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000096,49990  >  443 [ACK] Seq=2190 Ack=161994 Win=66048 Len=0,,,,,,,,,,,7.064866,7.061221,0.003645,0,0.003645,-0.003645
